# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01950000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.19962951878   5.78e-14   -0.20379      1      1      0
  0.00000000000   0.19222862129  -2.22e-13    0.18818      2      2      0

# a:       0.639999999999999999986990 , b:      0.019999999999999999999593 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.02000000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.19971482981   2.29e-13   -0.20399      1      1      0
  0.00000000000   0.19212387187  -1.42e-13    0.18797      2      2      0

# a:       0.639999999999999999986990 , b:      0.020499999999999999999837 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.02050000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.19979990561   5.77e-14   -0.20418      1      1      0
  0.00000000000   0.19201886493  -1.95e-13    0.18776      2      2      0

# a:       0.639999999999999999986990 , b:      0.020999999999999999998387 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.02100000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.19988474643   1.07e-13   -0.20437      1      1      0
  0.00000000000   0.19191360018  -4.11e-14    0.18756      2      2      0

# a:       0.639999999999999999986990 , b:      0.021499999999999999998631 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.02150000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.19996935252   1.25e-13   -0.20457      1      1      0
  0.00000000000   0.19180807732  -1.33e-13    0.18735      2      2      0

# a:       0.639999999999999999986990 , b:      0.021999999999999999998875 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.02200000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.20005372412   1.61e-13   -0.20476      1      1      0
  0.00000000000   0.19170229603  -1.71e-13    0.18714      2      2      0

# a:       0.639999999999999999986990 , b:      0.022499999999999999999119 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.02250000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.20013786149   2.93e-13   -0.20495      1      1      0
  0.00000000000   0.19159625603  -1.43e-14    0.18693      2      2      0

# a:       0.639999999999999999986990 , b:      0.022999999999999999999363 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.02300000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.20022176488   3.15e-13   -0.20514      1      1      0
  0.00000000000   0.19148995701  -4.55e-14    0.18672      2      2      0

# a:       0.639999999999999999986990 , b:      0.023499999999999999999607 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.02350000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.20030543454   3.48e-14   -0.20534      1      1      0
  0.00000000000   0.19138339867  -1.74e-13    0.18652      2      2      0

# a:       0.639999999999999999986990 , b:      0.023999999999999999998157 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.02400000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.20038887071   2.64e-13   -0.20553      1      1      0
  0.00000000000   0.19127658070  -1.36e-13    0.18631      2      2      0

# a:       0.639999999999999999986990 , b:      0.024499999999999999998401 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.02450000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.20047207364   2.33e-13   -0.20572      1      1      0
  0.00000000000   0.19116950281  -2.11e-13    0.18610      2      2      0

# a:       0.639999999999999999986990 , b:      0.024999999999999999998645 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.02500000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.20055504357   1.75e-13   -0.20591      1      1      0
  0.00000000000   0.19106216468  -1.52e-13    0.18589      2      2      0

# a:       0.639999999999999999986990 , b:      0.025499999999999999998889 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.02550000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.20063778076   3.12e-14   -0.20610      1      1      0
  0.00000000000   0.19095456602  -2.76e-13    0.18568      2      2      0

# a:       0.639999999999999999986990 , b:      0.025999999999999999999133 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.02600000000000000
